course_id,name,lat,lon,region,address,holes,phone,homepage,source,aliases
osm-node-6715792505,광주그린골프,35.141056,126.832938,광주,전남광주통합특별시 광주 서구 상무대로,,062-381-5100,,osm-nominatim,Gwangju Green Golf
osm-node-4699594833,그린힐골프,35.177282,126.92306,광주,전남광주통합특별시 광주 북구 면앙로,,,,osm-nominatim,
osm-way-504576928,명가 골프존,35.223161,126.834255,광주,전남광주통합특별시 광주 광산구 첨단과기로,,,,osm-nominatim,
osm-way-1318033274,베스트 골프스쿨,35.182337,126.934119,광주,전남광주통합특별시 광주 북구 각화대로,,,,osm-nominatim,
osm-way-393274884,빛고을CC,35.097836,126.897855,광주,전남광주통합특별시 광주 남구 효덕로,,,,osm-nominatim,
osm-relation-7129189,어등산CC,35.166806,126.771964,광주,전남광주통합특별시 광주 광산구 무안광주고속도로,,,,osm-nominatim,Eodeung Mountain CC
osm-way-604485252,하남골프존플러스,35.176174,126.802436,광주,전남광주통합특별시 광주 광산구 용아로379번길,,,,osm-nominatim,Hanam Golf Zone Plus
osm-way-253274446,구니컨트리클럽,36.252521,128.542318,대구,대구광역시 군위읍 도군로,,,http://www.ccotdamcc.co.kr,osm-nominatim,Guni Country Club
osm-relation-18641197,군위오펠GC,36.114851,128.682749,대구,대구광역시 산성면 부흥로,,,https://www.ophelgc.com/_Gunwi/,osm-nominatim,Gunwi O'phel Golf Club
osm-way-936202270,미성PGA골프클럽,35.823427,128.620476,대구,대구광역시 수성구 용학로,,,,osm-nominatim,
osm-way-476678385,아트피아 골프클럽,35.829422,128.626492,대구,대구광역시 수성구 무학로,,,,osm-nominatim,
osm-way-1337853322,이지스카이CC,36.288997,128.540277,대구,대구광역시 군위읍 도군로,,,https://www.easyskycc.co.kr/,osm-nominatim,Easy Sky Country Club
osm-way-130172399,팔공컨트리클럽,35.990395,128.724825,대구,대구광역시 공산동 팔공산로237길,,,http://www.palgong-cc.co.kr,osm-nominatim,Palgong Country Club
osm-way-474845773,프릭스골프,35.842826,128.632991,대구,대구광역시 수성구 청호로57길,,,,osm-nominatim,
osm-way-471332991,골프존조이마루,36.37699,127.391001,대전,대전광역시 유성구 엑스포로97번길,,,,osm-nominatim,
osm-way-469029834,사이언스 대덕 CC,36.40487,127.390626,대전,대전광역시 유성구 유성대로1596번길,,,,osm-nominatim,
osm-way-68913380,유성컨트리클럽,36.355102,127.293369,대전,대전광역시 유성구 현충원로,,+82 42 822 7103,https://yscc.co.kr/,osm-nominatim,Yuseong Country Club
osm-way-708683097,한미르대덕CC,36.418748,127.401744,대전,대전광역시 유성구 테크노중앙로,,,,osm-nominatim,hanmir Daedeok CC
osm-way-666417293,금곡골프프라자,35.250823,129.010975,부산,부산광역시 북구 금곡대로,,,,osm-nominatim,
osm-relation-10414592,기장동원로얄컨트리클럽,35.257415,129.188384,부산,부산광역시 기장읍 반송로,,,https://www.dongwongolf.co.kr/,osm-nominatim,Gijang Dongwon Royal Country Club
osm-way-619259611,동래배네스트CC,35.263423,129.099651,부산,부산광역시 금정구 경부고속도로,,,,osm-nominatim,
osm-way-470882416,베스타골프,35.222017,129.146801,부산,부산광역시 해운대구 아랫반송로30번길,,,,osm-nominatim,
osm-way-305670809,부산컨트리클럽,35.298495,129.090455,부산,부산광역시 금정구 낙동정맥,,,https://www.bscc.co.kr/,osm-nominatim,Busan Country Club
osm-way-756749258,스톤게이트CC,35.287465,129.201469,부산,부산광역시 일광읍 부산외곽순환고속도로,,,https://www.stonegatecc.co.kr/,osm-nominatim,Stone Gate Country Club
osm-way-389977446,아시아드CC,35.284354,129.240657,부산,부산광역시 일광읍 청원길,,,https://asiadcc.co.kr/,osm-nominatim,Asiad Country Club
osm-way-627610784,해운대비치골프&리조트,35.223497,129.220456,부산,부산광역시 기장읍 청연로,,,http://www.haeundaebeachcc.com,osm-nominatim,Haeundae Beach Golf & Resort
osm-way-243599380,해운대컨트리클럽,35.366068,129.201492,부산,부산광역시 정관읍 병산로,,,https://www.haeundaecc.co.kr/,osm-nominatim,Haeundae Country Club
osm-way-922330293,18홀 파크 골프장,37.502995,126.870898,서울,서울특별시 구로구 안양천로537길,,,,osm-nominatim,
osm-way-470672205,The royal golf club,37.581015,126.905777,서울,서울특별시 은평구 증산로,,,,osm-nominatim,
osm-way-469052979,골프장,37.542464,126.967857,서울,서울특별시 용산구 원효로97길,,,,osm-nominatim,
osm-node-13744987282,골프존파크 노고산 신촌역점,37.554115,126.936812,서울,서울특별시 마포구 백범로,,,,osm-nominatim,
osm-node-9103336707,동도센트리움골프클럽,37.4906,126.832534,서울,서울특별시 구로구 경인로6길,,,,osm-nominatim,
osm-node-10138442016,매직골프,37.594602,127.079668,서울,서울특별시 중랑구 망우로,,,,osm-nominatim,
osm-node-13093833626,비에이치 골프아카데미,37.554542,127.179783,서울,서울특별시 강동구 고덕로98길,,,,osm-nominatim,
osm-node-4631840485,비젼골프존,37.536225,126.900711,서울,서울특별시 영등포구 양평로12가길,,,,osm-nominatim,
osm-node-4427812934,세리골프스쿨,37.622724,126.919096,서울,서울특별시 은평구 통일로85길,,,,osm-nominatim,
osm-node-13744987283,신촌마샹스,37.554072,126.936675,서울,서울특별시 마포구 백범로,,,,osm-nominatim,
osm-node-10601256312,에이스골프크리닉,37.627391,127.076955,서울,서울특별시 노원구 동일로192길,,,,osm-nominatim,
osm-way-469645912,위너스골프,37.460116,126.899086,서울,서울특별시 금천구 시흥대로,,,,osm-nominatim,
osm-way-414371718,파스텔 골프클럽,37.50994,127.009662,서울,서울특별시 서초구 신반포로33길,,,,osm-nominatim,
osm-way-778314555,SG골프,36.604169,127.290017,세종,세종특별자치시 조치원읍 행복3길,,,,osm-nominatim,
osm-node-10864872535,골프장,36.546002,127.392166,세종,세종특별자치시 부강면 문곡구절골길,,,,osm-nominatim,
osm-way-469641392,문화골프클럽,36.611512,127.294389,세종,세종특별자치시 조치원읍 새내로,,,,osm-nominatim,Culture Golf Club
osm-way-1188529885,세종레이캐슬CC,36.618296,127.192215,세종,세종특별자치시 전의면 부가실길,,,https://www.sjraycastle.com/,osm-nominatim,Ray Castle Golf & Resort
osm-way-378017665,세종에머슨컨트리클럽,36.699975,127.174852,세종,세종특별자치시 전의면 거제길,,,http://www.sejongemerson.co.kr/,osm-nominatim,Sejong Emerson Country Club
osm-way-389250034,세종필드골프클럽,36.53499,127.254243,세종,세종특별자치시 정안세종로,,,,osm-nominatim,
osm-way-601810069,골드그린GC,35.507541,129.074436,울산,울산광역시 방기가천로,,,,osm-nominatim,Gold Green GC
osm-way-1381838124,베이스타즈CC,35.589163,129.437531,울산,울산광역시 북구 무룡로,,,,osm-nominatim,
osm-way-525662303,보라컨트리클럽,35.494874,129.132508,울산,울산광역시 삼동로,,,https://boracc.com,osm-nominatim,Bora Country Club
osm-way-604152593,영남알프스CC,35.541598,129.097448,울산,울산광역시 자수정로,,,,osm-nominatim,Yeongnam-Alps CC
osm-way-1463269431,오르비스GC,35.449691,129.276488,울산,울산광역시 온양읍 부산포항고속도로,,,https://orvis.club/,osm-nominatim,Orvis Golf Club
osm-way-525665891,울산컨트리클럽,35.442363,129.183791,울산,울산광역시 부채골길,,,https://www.ulsancc.co.kr/,osm-nominatim,Ulsan Country Club
osm-way-1425238993,W5NF,37.256395,126.448487,인천,인천광역시 영흥면 영흥로525번길,,,,osm-nominatim,
osm-way-553345524,드림파크CC,37.577434,126.635631,인천,인천광역시 두루물로,,,,osm-nominatim,Dream Park Country Club
osm-way-1484566237,베르힐CC 영종,37.526989,126.561703,인천,인천광역시 한상중앙로,,,,osm-nominatim,
osm-way-553993961,베어즈베스트청라GC,37.549438,126.628647,인천,인천광역시 서해구 경명대로,,,,osm-nominatim,
osm-way-314596921,송도 유니버스 골프클럽,37.357432,126.653571,인천,인천광역시 연수구 지식기반로,,,,osm-nominatim,Songdo Universe Golf Club
osm-way-471497105,송도GC,37.413816,126.650995,인천,인천광역시 연수구 솔밭로,,,,osm-nominatim,
osm-way-447703445,스카이72 골프장 바다코스 (제5활주로 건설 예정지),37.481183,126.470733,인천,인천광역시 공항동로193번길,,,,osm-nominatim,
osm-way-486047902,스카이72 골프장 하늘코스,37.451283,126.482656,인천,인천광역시 공항동로135번길,,,,osm-nominatim,
osm-way-377650725,오렌지듄스 GC,37.351073,126.589294,인천,인천광역시 연수구 인천신항대로,,,,osm-nominatim,Orange Dunes Golf Club
osm-way-447703438,오렌지듄스영종GC,37.434353,126.457479,인천,인천광역시 공항로424번길,,,,osm-nominatim,
osm-way-1025058636,유니아일랜드 골프&스파 리조트,37.65758,126.345506,인천,인천광역시 삼산면 어류정길,,,,osm-nominatim,
osm-way-554036364,인천국제CC,37.561099,126.646905,인천,인천광역시 서해구 도요지로,,,,osm-nominatim,
osm-way-669427797,인천그랜드CC,37.513217,126.638427,인천,인천광역시 서해구 중봉대로405번길,,,,osm-nominatim,
osm-way-377649840,인천환경공단골프장,37.349083,126.616413,인천,인천광역시 연수구 인천신항대로892번길,,,,osm-nominatim,
osm-way-310852063,잭니클라우스 골프클럽,37.379844,126.624238,인천,인천광역시 연수구 아카데미로,,,,osm-nominatim,Jack Nicklaus Golf Club
osm-way-474855108,JNJ골프리조트,34.796938,126.967832,전남,전남광주통합특별시 장흥군 선정리 선정1길,,,,osm-nominatim,
osm-way-537908770,가산골프랜드,35.332184,126.947736,전남,전남광주통합특별시 담양군 가산리 가산길,,,,osm-nominatim,
osm-way-1376473793,갤럭시골프클럽,34.790363,127.641492,전남,전남광주통합특별시 여수시 덕양리 전라선 폐선부지 보행로 / 자전거길,,,,osm-nominatim,
osm-way-389445893,골드레이크CC,34.959296,126.873587,전남,전남광주통합특별시 나주시 판촌리 나주호로,,,https://www.goldlake.co.kr/,osm-nominatim,Gold Lake Country Club
osm-way-545767312,골프존카운티 순천,35.04667,127.309752,전남,전남광주통합특별시 순천시 행정리 동주로,,,http://www.golfzoncounty.com/gcounty/info/main?cc_code=26,osm-nominatim,Golfzon County Suncheon
osm-way-540940807,광양CC,34.954788,127.707602,전남,전남광주통합특별시 광양시 가야로,,,,osm-nominatim,
osm-way-388347017,광주CC,35.309568,127.172821,전남,전남광주통합특별시 곡성군 신수리 가잠로,,,,osm-nominatim,
osm-node-12520249907,국제골프여수,34.77777,127.650359,전남,전남광주통합특별시 여수시 소라면 무선로,,,,osm-nominatim,
osm-way-481491217,금당골프클럽,34.951324,127.522598,전남,전남광주통합특별시 순천시 상삼리 백강로,,,,osm-nominatim,
osm-node-12803377737,금오도코스,34.704172,127.728164,전남,전남광주통합특별시 여수시 대경도6길,,,,osm-nominatim,
osm-way-389491611,나주컨트리클럽,34.940309,126.641504,전남,전남광주통합특별시 나주시 신포리 38,,,http://najucc.com,osm-nominatim,Naju Country Club
osm-way-621523752,나주힐스컨트리클럽,34.892006,126.724249,전남,전남광주통합특별시 나주시 신지로,,,,osm-nominatim,Naju Hills Country Club
osm-way-1349210439,다산베아채CC,34.547117,126.760383,전남,전남광주통합특별시 강진군 신기리 해안관광로,,,https://www.beachegolf.com/,osm-nominatim,Beache Golf Country Club
osm-way-389457955,담양다이너스티CC,35.308177,127.019907,전남,전남광주통합특별시 담양군 학동리 광주대구고속도로,,,,osm-nominatim,
osm-node-12803377738,돌산도코스,34.705178,127.736608,전남,전남광주통합특별시 여수시 대경도5길,,,,osm-nominatim,
osm-way-1446853665,디오션CC,34.647368,127.626549,전남,전남광주통합특별시 여수시 안포리 화양로,,,,osm-nominatim,The Ocean Country Club
osm-way-1229876537,르오네트컨트리클럽,35.250071,127.093575,전남,전남광주통합특별시 곡성군 오례리 호남고속도로,,,,osm-nominatim,
osm-way-1414211475,목포골프클럽,34.825502,126.393732,전남,전남광주통합특별시 목포시 용당로,,,,osm-nominatim,
osm-way-643550314,무등산CC,35.044481,126.936656,전남,전남광주통합특별시 화순군 서태리 오성로,,,https://www.mudeungsancc.com/,osm-nominatim,Mudeungsan Country Club
osm-way-389488559,무안CC,34.964136,126.408195,전남,전남광주통합특별시 무안군 청계면 815,,,,osm-nominatim,
osm-way-752038372,무안클린밸리CC,34.941067,126.460633,전남,전남광주통합특별시 무안군 몽탄면 사내길,,,http://www.muancleanvalley.com/,osm-nominatim,Muan Clean Valley Country Club
osm-node-12525871400,민철스윙골프,34.763599,127.636463,전남,전남광주통합특별시 여수시 관기리 죽림4길,,,,osm-nominatim,
osm-way-1363020396,박휘철골프아카데미,34.784284,127.693481,전남,전남광주통합특별시 여수시 좌수영로,,,,osm-nominatim,
osm-way-643204152,백양우리컨트리클럽,35.420245,126.809302,전남,전남광주통합특별시 장성군 북이면 봉암로,,,http://www.woori-cc.co.kr/,osm-nominatim,Baekyang Woori Country Club
osm-way-537301493,벌교파3골프장,34.834977,127.273015,전남,전남광주통합특별시 보성군 신월리 녹색로,,,,osm-nominatim,Beokgyo Par 3 Golf Club
osm-way-1396251053,베르힐CC 함평,35.074768,126.571912,전남,전남광주통합특별시 함평군 대동면 대동길,,,https://www.verthillcc.co.kr/,osm-nominatim,Verthill Country Club
osm-way-389927508,보성CC,34.820579,127.220058,전남,전남광주통합특별시 보성군 대곡리 무남이재로,,,,osm-nominatim,
osm-way-648932087,보성에덴CC,34.753534,127.052222,전남,전남광주통합특별시 보성군 대야리 흥성로,,,,osm-nominatim,
osm-way-468589803,부영CC순천,34.937382,127.555294,전남,전남광주통합특별시 순천시 해룡면 신대3길,,,,osm-nominatim,
osm-way-893914230,사우스링스 영암,34.736681,126.433236,전남,전남광주통합특별시 영암군 난전리 에프원로,,,,osm-nominatim,
osm-way-893914231,사우스링스영암,34.727275,126.430567,전남,전남광주통합특별시 영암군 삼포리 Service Road,,,,osm-nominatim,
osm-way-389595992,상무대체력단련장,35.251381,126.590374,전남,전남광주통합특별시 장성군 묘량면 황량로,,,,osm-nominatim,
osm-way-1414211476,선그린골프클럽,34.823245,126.394554,전남,전남광주통합특별시 목포시 용당로,,,,osm-nominatim,
osm-way-392813130,순천CC,34.867025,127.402581,전남,전남광주통합특별시 순천시 대룡리 송산길,,,http://suncheoncc.co.kr/,osm-nominatim,Suncheon Country Club
osm-relation-8624399,아크로 컨트리클럽,34.867372,126.790114,전남,전남광주통합특별시 영암군 세류리 덕룡로,,,http://www.acrogolf.co.kr/,osm-nominatim,Acro Country Club
osm-node-12560742947,어썸골프라운지GDR아카데미,34.748961,127.71235,전남,전남광주통합특별시 여수시 여서동7길,,,,osm-nominatim,
osm-way-548033344,에콜리안광산CC,35.10799,126.741884,전남,전남광주통합특별시 나주시 광산구 유곡로,,,,osm-nominatim,
osm-way-922840150,에콜리안영광CC,35.296903,126.500475,전남,전남광주통합특별시 영광군 영광읍 월현로1길,,,,osm-nominatim,
osm-way-389493322,엘리체컨트리클럽,34.953986,126.92079,전남,전남광주통합특별시 화순군 양곡리 춘양로,,,,osm-nominatim,
osm-way-1382224157,여수경도골프앤리조트CC,34.714829,127.724951,전남,전남광주통합특별시 여수시 대경도3길,,,,osm-nominatim,
osm-way-142488507,여수시티파크리조트,34.775832,127.681361,전남,전남광주통합특별시 여수시 좌수영로,,,http://www.citypark.co.kr/,osm-nominatim,Yeosu City Park Resort
osm-way-659406991,오동도코스,34.713783,127.721523,전남,전남광주통합특별시 여수시 대경도3길,,,,osm-nominatim,
osm-way-388347014,옥과기안CC,35.288519,127.163089,전남,전남광주통합특별시 곡성군 창정리 입면로,,,,osm-nominatim,
osm-way-523450328,웨스트오션CC,35.352915,126.423226,전남,전남광주통합특별시 영광군 백수읍 해안로,,,https://www.westoceancc.co.kr/,osm-nominatim,West Ocean Country Club
osm-node-12549522926,유성민골프아카데미,34.750378,127.699809,전남,전남광주통합특별시 여수시 여문문화2길,,,,osm-nominatim,
osm-way-389493321,조아밸리 CC,34.98715,126.939276,전남,전남광주통합특별시 화순군 대곡리 고인돌2로,,,,osm-nominatim,
osm-way-1174508305,죽향CC,35.267257,126.994322,전남,전남광주통합특별시 담양군 유곡리 절산길,,,,osm-nominatim,
osm-way-493177214,중흥레포츠클럽,34.802517,126.468493,전남,전남광주통합특별시 무안군 남악신도시 남악로250번길,,,,osm-nominatim,
osm-way-399572222,창평CC(골프장),35.222886,127.014863,전남,전남광주통합특별시 담양군 유천리 유천길,,,,osm-nominatim,
osm-way-1170047707,창평골프,35.231279,127.029885,전남,전남광주통합특별시 담양군 용수리 용운길,,,,osm-nominatim,
osm-way-390545752,파인비치골프링크스,34.697986,126.264267,전남,전남광주통합특별시 해남군 인지리 803,,,https://www.pinebeachcc.co.kr/,osm-nominatim,Pine Beach Golf Links
osm-way-545370453,파인힐스CC,35.03676,127.27296,전남,전남광주통합특별시 순천시 문길리 송광사길,,,,osm-nominatim,
osm-way-392800292,포라이즌CC,34.900236,127.449313,전남,전남광주통합특별시 순천시 오곡리 오실길,,,https://www.fourizon.co.kr/,osm-nominatim,Fourizon Country Club
osm-way-389580686,푸른솔GC 장성,35.250181,126.71617,전남,전남광주통합특별시 장성군 남산리 금강산로,,,https://www.purunsolgc.co.kr/,osm-nominatim,Purunsol Golf Club
osm-node-12470665698,프라이빗골프아카데미,34.76609,127.659544,전남,전남광주통합특별시 여수시 학동서3길,,,,osm-nominatim,
osm-way-389490246,함평엘리체CC,35.004448,126.560053,전남,전남광주통합특별시 함평군 학교면 중전포로,,,,osm-nominatim,
osm-way-523557134,함평천지CC,35.053211,126.500611,전남,전남광주통합특별시 함평군 함평읍 함장로,,,https://www.hpnabicc.co.kr/,osm-nominatim,Hampyeong Cheonji Country Club
osm-way-389445363,해피니스CC,35.001953,126.837715,전남,전남광주통합특별시 나주시 풍산리 다도로,,,,osm-nominatim,
osm-way-389493323,화순CC,34.971486,126.909238,전남,전남광주통합특별시 화순군 도장리 아내미길,,,,osm-nominatim,
osm-way-388119096,K밸리컨트리클럽,36.073876,127.355189,전북,전북특별자치도 완주군 운주면 산북신복길,,,http://www.kvalleycc.co.kr/,osm-nominatim,K-valley Country Club
osm-way-632581895,OK CC,35.817559,127.261153,전북,전북특별자치도 완주군 상관면 상관소양로,,,,osm-nominatim,
osm-way-389621419,고창칸트리클럽,35.520172,126.505972,전북,전북특별자치도 고창군 고전리 염전길,,,,osm-nominatim,
osm-node-7985138666,골프존 나이스,35.730448,126.73707,전북,전북특별자치도 부안군 부안읍 석정로,,,,osm-nominatim,
osm-way-388325966,골프존카운티 드래곤,35.435622,127.342674,전북,전북특별자치도 남원시 옥율리 대사로,,,http://www.golfzoncounty.com/gcounty/info/main?cc_code=44,osm-nominatim,Golfzon County Dragon
osm-way-392661654,골프존카운티 무주,35.831746,127.636026,전북,전북특별자치도 무주군 안성면 장무로,,,http://www.golfzoncounty.com/,osm-nominatim,Golfzon County Muju
osm-relation-5828216,골프존카운티 선운,35.493077,126.643529,전북,전북특별자치도 고창군 용산리 선운대로,,,http://www.golfzoncounty.com,osm-nominatim,Golfzon County Sunwoon
osm-way-367208835,골프학습장,35.942319,126.684247,전북,전북특별자치도 군산시 옥정리 대학로,,,,osm-nominatim,
osm-way-95038747,군산 컨트리클럽,35.893583,126.654177,전북,전북특별자치도 군산시 옥서면 남군산로,,,,osm-nominatim,
osm-node-7908768346,굿샷 골프존파크,35.728765,126.72882,전북,전북특별자치도 부안군 부안읍 당산로,,,,osm-nominatim,
osm-way-839915866,그린골프존,35.724105,126.741198,전북,전북특별자치도 부안군 부안읍 용암로,,,,osm-nominatim,
osm-way-395473853,금과골프장,35.354759,127.084192,전북,전북특별자치도 순창군 금과면 광주대구고속도로,,,,osm-nominatim,
osm-way-123661749,김제스파힐스CC,35.831113,126.917174,전북,전북특별자치도 김제시 상정리 상동로,,,https://www.spahillscc.co.kr/,osm-nominatim,Spa Hills Country Club
osm-way-621557551,남원상록GC,35.415709,127.294718,전북,전북특별자치도 남원시 신계리 대곡신계길,,,https://www.sangnokresort.co.kr/main.do?skskType=nc,osm-nominatim,Namwon Sangnok Golf Club
osm-way-645702323,내장산골프&리조트,35.503818,126.864151,전북,전북특별자치도 정읍시 첨단과학로,,,https://www.naejangsancc.com/,osm-nominatim,Naejangsan Golf & Resort
osm-way-643235183,더나인골프클럽,35.797743,127.028109,전북,전북특별자치도 김제시 상개리 호남고속도로,,,https://www.theninegc.co.kr/,osm-nominatim,The Nine Golf Club
osm-way-652088377,무주덕유산CC,35.883798,127.723667,전북,전북특별자치도 무주군 설천면 만선로,,,https://www.mdysresort.com/,osm-nominatim,Muju Deogyusan Rresort
osm-way-643237642,상떼힐익산CC,35.961726,127.028772,전북,전북특별자치도 익산시 신동리 장목길,,,https://santehill.co.kr,osm-nominatim,Iksan Country Club
osm-way-643232453,석정힐CC,35.42686,126.736624,전북,전북특별자치도 고창군 석정리 석정1로,,,https://hillcc.com/,osm-nominatim,Seok Jeong Hill Country Club
osm-way-392700177,순창CC,35.38932,127.123727,전북,전북특별자치도 순창군 순창읍 광암로,,,https://www.sunchangcc.co.kr/,osm-nominatim,Sunchang Country Club
osm-way-1331956429,써미트컨트리클럽,35.838467,127.32616,전북,전북특별자치도 진안군 신원리 금남정맥,,,http://www.summitcc.co.kr/,osm-nominatim,Summit Country Club
osm-way-310195481,아네스빌CC,35.786302,126.962079,전북,전북특별자치도 김제시 봉월리 풍요로,,,,osm-nominatim,
osm-way-310012981,에스페란사골프클럽,35.805003,127.006846,전북,전북특별자치도 김제시 이문리 낙산로,,,,osm-nominatim,
osm-way-109055511,웅포골프클럽,36.068982,126.889523,전북,전북특별자치도 익산시 웅포면 참빗3길,,,,osm-nominatim,
osm-way-656039779,장수골프리조트,35.678172,127.601206,전북,전북특별자치도 장수군 궁양리 장안산로,,,https://www.jangsugolf.com/,osm-nominatim,Jangsu Golf Resort
osm-way-108303388,전주샹그릴라CC,35.703629,127.200074,전북,전북특별자치도 임실군 상관면 호남정맥,,,http://www.jeonjucc.co.kr/,osm-nominatim,Jeonju Shangrila Country Club
osm-way-634048706,태인컨트리클럽,35.680651,126.967375,전북,전북특별자치도 정읍시 태인면 정읍대로,,,https://www.taeincc.co.kr/,osm-nominatim,Taein Country Club
osm-way-841031394,한프로 아카데미,35.728971,126.724574,전북,전북특별자치도 부안군 행안면 서문로,,,,osm-nominatim,
osm-node-2941428900,Everis Golf & Resort,33.375066,126.361925,제주,제주특별자치도 제주시 애월읍 평화로,,,http://www.everis.co.kr/index.shn,osm-nominatim,
osm-way-371732050,그린필드 CC,33.464311,126.643338,제주,제주특별자치도 제주시 조천읍 와흘전2길,,,,osm-nominatim,Greenfield CC
osm-way-368962149,나인브릿지CC,33.33929,126.406435,제주,제주특별자치도 서귀포시 안덕면 화전길,,,,osm-nominatim,Nine Bridges CC
osm-way-368960232,더클래식컨트리클럽,33.368821,126.680761,제주,제주특별자치도 서귀포시 남원읍 남조로,,,,osm-nominatim,The Classic Golf & Resort
osm-way-368963929,라온GC,33.339315,126.278039,제주,제주특별자치도 제주시 한경면 Ollegil 14-1,,,,osm-nominatim,Raon Golf Club
osm-way-375194479,라온프라이빗CC,33.377095,126.241836,제주,제주특별자치도 제주시 한림읍 금능남로,,,,osm-nominatim,
osm-way-173465417,라헨느골프리조트,33.457467,126.606931,제주,제주특별자치도 제주시 명림로,,,,osm-nominatim,La Reine Golf Resort
osm-node-2861512054,레이크힐스 제주 골프클럽,33.299935,126.430707,제주,제주특별자치도 서귀포시 상천리 산록남로,,,,osm-nominatim,Lake Hills Jeju CC
osm-way-250709266,롯데스카이힐 제주C.C. (Lotte Sky Hill jeju),33.287853,126.40468,제주,제주특별자치도 서귀포시 상예로,,,,osm-nominatim,Lotte Sky Hill jeju CC
osm-way-582796107,부영CC,33.360248,126.722153,제주,제주특별자치도 서귀포시 남원읍 원님로399번길,,,,osm-nominatim,Booyeong CC
osm-way-368964057,블랙스톤CC,33.337799,126.307749,제주,제주특별자치도 제주시 한림읍 한창로,,,,osm-nominatim,Black Stone CC
osm-way-368963041,사이프러스CC,33.413531,126.74445,제주,제주특별자치도 제주시 구좌읍 번영로,,,,osm-nominatim,Cypress Golf & Resort
osm-way-371272459,샤인빌파크CC-PALM코스,33.348459,126.79111,제주,제주특별자치도 서귀포시 표선면 한마음초등로,,,,osm-nominatim,Shineville Park C.C-PALM COURSE
osm-way-368965738,샤인빌파크CC-RIVER코스,33.342408,126.782432,제주,제주특별자치도 서귀포시 표선면 가시로,,,,osm-nominatim,Shineville Park C.C-RIVER COURSE
osm-way-369959208,세인트포 CC,33.520394,126.737419,제주,제주특별자치도 제주시 구좌읍 선유로,,,,osm-nominatim,Saint Four Golf & Resort
osm-way-368959915,스프링데일CC,33.329821,126.636583,제주,제주특별자치도 서귀포시 남원읍 서성로,,,,osm-nominatim,SpringDale CC
osm-node-2861492613,아덴힐 리즈트 앤 골프 클럽,33.345497,126.363163,제주,제주특별자치도 제주시 한림읍 화전길,,,,osm-nominatim,Aden Hill Resort and Golf CC
osm-way-368961733,아덴힐리조트앤골프클럽,33.346258,126.365107,제주,제주특별자치도 제주시 한림읍 화전길,,,,osm-nominatim,Arden hill Resort & Golf Club
osm-way-593260890,에버리스CC,33.374636,126.362678,제주,제주특별자치도 제주시 애월읍 평화로,,,,osm-nominatim,Everis CC
osm-way-368966190,에코랜드 CC,33.460836,126.672078,제주,제주특별자치도 제주시 조천읍 미래로,,,,osm-nominatim,Ecoland CC
osm-way-368961391,엘리시안제주CC,33.374473,126.373567,제주,제주특별자치도 제주시 애월읍 평화로,,,,osm-nominatim,Elysian Jeje CC
osm-way-368963715,오라CC,33.445631,126.510624,제주,제주특별자치도 제주시 오라남로,,,,osm-nominatim,ORA CC
osm-way-368962525,우리들CC,33.306981,126.589776,제주,제주특별자치도 서귀포시 돈내코로,,,,osm-nominatim,Wooridul CC
osm-way-370131616,제주컨트리클럽,33.430431,126.589056,제주,제주특별자치도 제주시 516로,,,,osm-nominatim,Jeju Country Club
osm-way-368960374,제주힐 CC,33.439548,126.603376,제주,제주특별자치도 제주시 516로,,,,osm-nominatim,Jeju Hill Country Club
osm-way-242463823,중문골프클럽,33.249772,126.406061,제주,제주특별자치도 서귀포시 예래로,,,,osm-nominatim,Joong-Moon Country Club|중문골프클럽 (Joong-Moon Country Club)
osm-way-368961571,캐슬렉스 제주CC,33.340062,126.348749,제주,제주특별자치도 서귀포시 안덕면 신륵남로,,,,osm-nominatim,Castlex Jeju CC
osm-way-368963116,크라운 CC,33.529375,126.695465,제주,제주특별자치도 제주시 조천읍 조천우회로,,,,osm-nominatim,Crown CC
osm-node-2862052043,타미우스 골프클럽,33.350645,126.387281,제주,제주특별자치도 제주시 애월읍 화전안길,,,,osm-nominatim,Tamius GC
osm-way-368961932,타미우스GC,33.352013,126.397837,제주,제주특별자치도 제주시 애월읍 화전안길,,,,osm-nominatim,Tameus GC
osm-node-2861804760,태디밸리 골프 리조트,33.289476,126.342193,제주,제주특별자치도 서귀포시 안덕면 중산간서로,,,,osm-nominatim,Teddy and Valley Golf Course & Resort
osm-way-369786684,테디밸리 골프&리조트,33.289601,126.343808,제주,제주특별자치도 서귀포시 안덕면 중산간서로,,,,osm-nominatim,Teddy Valley Golf&Resort
osm-node-3788494093,플라자CC제주,33.44914,126.629876,제주,제주특별자치도 제주시 교래리 명림로,,,,osm-nominatim,
osm-relation-9279333,핀크스 GC,33.31161,126.388276,제주,제주특별자치도 서귀포시 안덕면 상천로,,,,osm-nominatim,Pinx GC
osm-way-368960896,한라산CC,33.439175,126.545623,제주,제주특별자치도 제주시 산록북로,,,,osm-nominatim,Hallasan CC
osm-way-633130195,SG아름다운CC,36.845342,126.9201,충남,충청남도 아산시 냉정리 익산평택고속도로,,,https://www.arumdaunresort.com/,osm-nominatim,Arumdaun Golf & Resort
osm-way-1303176514,골든베이골프&리조트,36.706983,126.175829,충남,충청남도 태안군 도황리 정산포로,,,https://new.goldenbay.kr/,osm-nominatim,Golden Bay Golf & Resort
